filename,true_label,teacher_pred,kd_pred,baseline_pred,teacher_correct,kd_correct,baseline_correct,js_teacher_kd,js_teacher_baseline,spearman_teacher_kd,spearman_teacher_baseline,ssim_teacher_kd,ssim_teacher_baseline
cassette_player_0174.npz,2,2,2,2,1,1,1,0.07298831536012478,0.16373970880597763,0.9455102040816326,0.7335714285714284,0.987891720052392,0.922673507246389
cassette_player_0175.npz,2,2,2,2,1,1,1,0.12244659924500284,0.1610314423616174,0.882142857142857,0.7887755102040815,0.9503188453541865,0.9134646234070195
cassette_player_0176.npz,2,2,3,3,1,0,0,0.1377447893526509,0.14796834872524706,0.851734693877551,0.7614285714285713,0.9544434560539831,0.9401544216928844
cassette_player_0177.npz,2,2,2,2,1,1,1,0.07131604203792603,0.0704216971772141,0.9658163265306122,0.9601020408163264,0.9906488111074614,0.9880068536336722
cassette_player_0178.npz,2,2,2,2,1,1,1,0.07592259839874013,0.09301938027348049,0.9292857142857142,0.9081632653061223,0.9817129187837197,0.9754670952683588
cassette_player_0179.npz,2,2,2,2,1,1,1,0.14202508054188331,0.11000698207161787,0.5159183673469387,0.6401020408163265,0.932032048391833,0.9561193738525223
cassette_player_0180.npz,2,2,2,2,1,1,1,0.1064384317394373,0.11183270893970805,0.8936734693877549,0.8892857142857142,0.9645643340929176,0.9614671217551028
cassette_player_0181.npz,2,2,2,2,1,1,1,0.09014884596475357,0.14228278928480986,0.9166326530612243,0.8583673469387755,0.97854438210438,0.9421501283421471
cassette_player_0182.npz,2,2,2,2,1,1,1,0.06316907911666364,0.058282120619587596,0.9720145925252802,0.9819128042175749,0.9915346538065682,0.9918269445280353
cassette_player_0183.npz,2,2,2,2,1,1,1,0.12854095104952254,0.13460248127792962,0.8073469387755101,0.8799999999999999,0.9552291194803062,0.9495787253053547
cassette_player_0184.npz,2,2,2,2,1,1,1,0.07398978194966013,0.12790011539510454,0.8289795918367346,0.7832653061224489,0.9822142843710999,0.9411777981531241
cassette_player_0185.npz,2,2,2,2,1,1,1,0.11204839008564459,0.12277018363310112,0.8259183673469387,0.8405102040816326,0.9678564631351793,0.9511130136742573
cassette_player_0186.npz,2,2,7,2,1,0,1,0.34198390440832716,0.1680416382343383,0.03158969227617394,0.9253381265776832,0.7073703787989559,0.96497023308466
cassette_player_0187.npz,2,2,2,2,1,1,1,0.07689077768670856,0.1046349910479497,0.9603816427013464,0.9240541853564301,0.9809115601422908,0.9692838711317056
cassette_player_0188.npz,2,2,2,2,1,1,1,0.08388077842278788,0.12872143557943055,0.5774489795918367,0.28428571428571425,0.9749386595431316,0.9440514509332695
cassette_player_0189.npz,2,2,2,2,1,1,1,0.09228688951616082,0.1010013933307033,0.666734693877551,0.6539795918367346,0.9687321748080374,0.9628614555615168
cassette_player_0190.npz,2,2,2,2,1,1,1,0.07051278544099886,0.06450412510034005,0.6109183673469387,0.7088775510204081,0.9838226284165847,0.9860188344358523
cassette_player_0191.npz,2,2,2,2,1,1,1,0.09996650422981261,0.07738366669390694,0.8875510204081631,0.9148979591836733,0.9714032465151533,0.9838064228584957
cassette_player_0192.npz,2,2,2,2,1,1,1,0.15156007382634284,0.18118375693823152,0.5654081632653062,0.6590816326530612,0.9342781828346061,0.9249835122859905
cassette_player_0193.npz,2,2,2,2,1,1,1,0.08987800889957175,0.09405862081938458,0.7848979591836733,0.8435714285714285,0.9718854078452513,0.9707479636928265
cassette_player_0194.npz,2,2,2,2,1,1,1,0.11942759322108504,0.1505962013715628,0.7007142857142856,0.5213265306122449,0.9607078063807759,0.9215176371492894
cassette_player_0195.npz,2,2,2,2,1,1,1,0.16658043458479374,0.1381774414245339,0.8648979591836733,0.8312244897959182,0.9185338782649166,0.9447999352434056
cassette_player_0196.npz,2,2,2,2,1,1,1,0.12326702129891233,0.14693441115739062,0.8347959183673469,0.8124489795918367,0.9606160927469458,0.9493224395780387
cassette_player_0197.npz,2,2,2,2,1,1,1,0.10305660504933332,0.09810967306473271,0.6945918367346939,0.6656122448979591,0.961504750729296,0.9672498348983921
cassette_player_0198.npz,2,2,2,2,1,1,1,0.05509413812902029,0.1085591036393368,0.9695918367346938,0.8539795918367347,0.9898873122482755,0.9663883101674796
cassette_player_0199.npz,2,2,3,5,1,0,0,0.3022852856516429,0.33360567667293695,0.7007400075026565,0.46249791861824247,0.8034199365190692,0.6936223494348167
cassette_player_0200.npz,2,2,2,2,1,1,1,0.11872623632004906,0.10365142857645886,0.8142857142857143,0.8779305597387275,0.956316411486136,0.9677043917487418
cassette_player_0201.npz,2,2,2,2,1,1,1,0.10873826306708,0.10917591157403898,0.8439795918367347,0.866734693877551,0.9656609736324249,0.9663045983974166
cassette_player_0202.npz,2,2,2,2,1,1,1,0.1110289103130155,0.15552598255804967,0.46204081632653055,0.626734693877551,0.9567207429507323,0.9161491540483294
cassette_player_0203.npz,2,2,2,2,1,1,1,0.10233336926791196,0.09841066480789418,0.9513265306122448,0.9494897959183672,0.9748023381866538,0.9764230836400819
cassette_player_0204.npz,2,2,2,2,1,1,1,0.08878550279935066,0.1546306951084657,0.9314285714285714,0.8673469387755101,0.9772481926858828,0.9277295640538801
cassette_player_0205.npz,2,2,2,2,1,1,1,0.08915200308038611,0.16189013963896287,0.7511224489795918,0.6335714285714285,0.9766038880974756,0.9263146748784483
cassette_player_0206.npz,2,2,2,2,1,1,1,0.10226201970093342,0.15697163416285279,0.4281632653061224,0.21938775510204078,0.9654267007922244,0.9252722288526203
cassette_player_0207.npz,2,2,2,2,1,1,1,0.08843943760428943,0.08676101592642338,0.6889795918367345,0.8744897959183673,0.9731335460824704,0.9815051079011334
cassette_player_0208.npz,2,2,2,2,1,1,1,0.09688851471009234,0.1106760473263018,0.9116326530612244,0.9128571428571428,0.9716710609212686,0.9581568109570853
cassette_player_0209.npz,2,2,2,2,1,1,1,0.1583494917522115,0.16833593727537036,0.795204081632653,0.7767346938775508,0.9505912643167121,0.9343108060797108
cassette_player_0210.npz,2,2,7,2,1,0,1,0.42163604175985836,0.13083605745113405,-0.25830921612077073,0.8899643863682379,0.6212052743144738,0.9521044135848554
cassette_player_0211.npz,2,2,2,2,1,1,1,0.1181615351135881,0.15598227278290386,0.8340816326530611,0.8225510204081632,0.9589897290252147,0.9478826802675843
cassette_player_0212.npz,2,2,2,2,1,1,1,0.060949454047233606,0.0626403068894136,0.938673469387755,0.9362244897959182,0.9900614197419345,0.9879874806644885
cassette_player_0213.npz,2,2,2,2,1,1,1,0.0929828269128347,0.0836802696513224,0.9563265306122448,0.9494897959183672,0.9769898901974167,0.9816978970070137
cassette_player_0214.npz,2,2,2,2,1,1,1,0.09026272159831418,0.08695953519559695,0.906734693877551,0.9313265306122448,0.9739163575649037,0.9776009379629027
cassette_player_0215.npz,2,2,2,2,1,1,1,0.13637545746032922,0.10195773588197724,0.8023469387755101,0.9268367346938775,0.9534290939237255,0.9680966021409544
cassette_player_0216.npz,2,2,2,2,1,1,1,0.11339071382262209,0.11394792814334181,0.9159245686759223,0.9120413673360044,0.9720339189110856,0.9747343173548304
cassette_player_0217.npz,2,2,2,2,1,1,1,0.0947882148974235,0.09083145745177956,0.9196938775510203,0.9314285714285714,0.9715473248370554,0.9715865688361249
cassette_player_0218.npz,2,2,2,2,1,1,1,0.09780552403479316,0.093578583794129,0.9492078882651994,0.9559937756624941,0.9811956286140484,0.9845242387704042
cassette_player_0219.npz,2,2,2,2,1,1,1,0.10320018533234666,0.08211727647850557,0.9359183673469387,0.966938775510204,0.9749693949040641,0.9814682484694628
cassette_player_0220.npz,2,2,2,2,1,1,1,0.06344283181721984,0.09129524031817852,0.9248979591836733,0.896938775510204,0.9874589604447136,0.9736571553787369
cassette_player_0221.npz,2,2,2,2,1,1,1,0.12378811114031218,0.12193603931658174,0.7983673469387755,0.8124489795918367,0.9574292720383243,0.9602332144398005
cassette_player_0222.npz,2,2,2,2,1,1,1,0.09959992763684113,0.11354243800737093,0.9380612244897958,0.8914285714285713,0.9687657509199181,0.9672045280504065
cassette_player_0223.npz,2,2,2,2,1,1,1,0.10102713820497265,0.12511453810505072,0.9578571428571429,0.9408348070521784,0.9769783682555905,0.975454521752616
cassette_player_0224.npz,2,2,2,2,1,1,1,0.061939623457097956,0.10816931803977442,0.9719387755102041,0.8774489795918365,0.9867742810270635,0.9695519992182856
cassette_player_0225.npz,2,2,2,2,1,1,1,0.14550749393430373,0.17358381848629736,0.5585714285714285,0.4794897959183673,0.925682143069661,0.8932531256199906
cassette_player_0226.npz,2,2,2,2,1,1,1,0.07362097917248706,0.10742482147035037,0.9272448979591836,0.8112244897959183,0.9818937658824034,0.9648974135186486
cassette_player_0227.npz,2,2,2,2,1,1,1,0.09489409434446452,0.08834065474714224,0.9072448979591836,0.9167346938775509,0.9775144569381669,0.9801403157368008
cassette_player_0228.npz,2,2,2,2,1,1,1,0.05211239144657208,0.07744173957666631,0.5235714285714285,0.4866326530612244,0.9898112902363162,0.9785987687059503
cassette_player_0229.npz,2,2,2,2,1,1,1,0.05965620039188507,0.13784048971907742,0.9771428571428571,0.9147959183673469,0.9939282939974572,0.9529885184627065
cassette_player_0230.npz,2,2,2,2,1,1,1,0.11084531615392573,0.09761991104983053,0.8835714285714285,0.9199999999999998,0.9648972676577235,0.9769767026181301
cassette_player_0231.npz,2,2,2,2,1,1,1,0.07216190347496915,0.09726778228480096,0.9383673469387754,0.9023469387755101,0.9862630433058878,0.9748935452208042
cassette_player_0232.npz,2,2,2,2,1,1,1,0.1562292025336883,0.12937866625326366,0.8679591836734691,0.8221428571428571,0.9478086591266838,0.9562500617374363
cassette_player_0233.npz,2,2,2,2,1,1,1,0.08572047419656195,0.08670814448065317,0.9446938775510203,0.9510204081632653,0.9844977754467856,0.982329857268311
cassette_player_0234.npz,2,2,2,2,1,1,1,0.14056200625194792,0.2256351071615139,0.8816205781187092,0.7407882610089098,0.9468922190733045,0.8821029209726624
cassette_player_0235.npz,2,2,2,2,1,1,1,0.11764518437031642,0.10824723821828607,0.8667057835928265,0.8991045692866774,0.9694148664007842,0.9726615061696521
cassette_player_0236.npz,2,2,2,2,1,1,1,0.09043247451012024,0.0780812916250615,0.9549999999999998,0.9566326530612245,0.9803959664491682,0.9858927171994981
cassette_player_0237.npz,2,2,2,2,1,1,1,0.11570631157982622,0.13145163629260337,0.648673469387755,0.5407142857142857,0.9565828640356192,0.9412074295730767
cassette_player_0238.npz,2,2,2,2,1,1,1,0.10836869076359373,0.08325777605035005,0.9171428571428571,0.9741836734693877,0.9675841962085285,0.9800924189518124
cassette_player_0239.npz,2,2,2,2,1,1,1,0.10150960475689366,0.0852798986537925,0.6062244897959184,0.8874489795918368,0.9640234935238128,0.9766161206811237
cassette_player_0240.npz,2,2,2,2,1,1,1,0.09365883447370203,0.12266752715961936,0.938673469387755,0.9011224489795918,0.9788125277307167,0.9618114720539576
cassette_player_0241.npz,2,2,2,2,1,1,1,0.13048236989028084,0.11729812602050227,0.896910635767251,0.8899094298295956,0.9507184465392403,0.9572998182027626
cassette_player_0242.npz,2,2,2,2,1,1,1,0.10277994400581889,0.08095487007709914,0.9028571428571427,0.9004081632653059,0.9672558247245752,0.9833008826660172
cassette_player_0243.npz,2,2,2,2,1,1,1,0.06277749363944944,0.13811625381881723,0.9751983278780413,0.919152477438031,0.9927960308756193,0.9875875095851123
cassette_player_0244.npz,2,2,2,2,1,1,1,0.0920288275847227,0.10183628777676551,0.9531632653061224,0.9427551020408163,0.974944273649492,0.9686896131585261
cassette_player_0245.npz,2,2,2,2,1,1,1,0.09459997431141524,0.0815609621241218,0.9260204081632653,0.9556122448979592,0.9753537565617656,0.981812609691457
cassette_player_0246.npz,2,2,2,2,1,1,1,0.09983167077449671,0.10722949563233108,0.9101020408163265,0.9012244897959184,0.9744233808296795,0.9712077387606012
cassette_player_0247.npz,2,2,2,2,1,1,1,0.1263593375452547,0.14235772442710087,0.8974489795918367,0.8678571428571429,0.9658086644276782,0.9567518398370691
cassette_player_0248.npz,2,2,2,2,1,1,1,0.09938692226198682,0.07877467945223153,0.3994897959183673,0.7109183673469386,0.9637810160059671,0.9777987104473349
cassette_player_0249.npz,2,2,2,2,1,1,1,0.09367724981213198,0.1403161493720285,0.8695629993390558,0.8931578141741927,0.9778144603116584,0.9511742781803914
cassette_player_0250.npz,2,2,2,2,1,1,1,0.09088888137855089,0.09075289321373824,0.9163265306122448,0.9123469387755101,0.9769056407789921,0.9773514964178749
cassette_player_0251.npz,2,2,2,2,1,1,1,0.11644280393498434,0.09971346432700808,0.7014285714285713,0.8083673469387754,0.9600650580446509,0.968109574245239
cassette_player_0252.npz,2,2,2,2,1,1,1,0.07763888997715405,0.12928791084575497,0.8903061224489794,0.8827431416514451,0.9831059321184236,0.9724651168482243
cassette_player_0253.npz,2,2,2,2,1,1,1,0.09856786155742796,0.12168260550717215,-0.07775510204081632,0.05346938775510203,0.9649413798087679,0.9425295926741921
cassette_player_0254.npz,2,2,2,2,1,1,1,0.09658911487319528,0.1540297765023442,0.9316326530612243,0.7903061224489796,0.9761270268407704,0.9321495499190393
cassette_player_0255.npz,2,2,2,2,1,1,1,0.06498971454787954,0.1059717255172193,0.9685714285714284,0.9037755102040814,0.9875049925757435,0.968150545602107
cassette_player_0256.npz,2,2,7,2,1,0,1,0.2770427981613932,0.26113200249719326,0.16740222970318852,0.19665272068928727,0.8337293971654736,0.8207669307764552
cassette_player_0257.npz,2,2,2,2,1,1,1,0.1779831009585007,0.14253402148978417,0.7936905907904825,0.9018787764630009,0.9224625692440395,0.9564453447466889
cassette_player_0258.npz,2,2,2,2,1,1,1,0.10167503385996607,0.1075847605071591,0.7265306122448978,0.7525510204081631,0.9666651789064424,0.9680641045778569
cassette_player_0259.npz,2,2,2,2,1,1,1,0.1033512246026923,0.13578337028203413,0.8675510204081632,0.6164285714285713,0.9691491151089232,0.9405714556197627
cassette_player_0260.npz,2,2,2,2,1,1,1,0.15715821391491885,0.1449049685911741,0.728265306122449,0.762142857142857,0.9374983527365022,0.9488824811162035
cassette_player_0261.npz,2,2,2,2,1,1,1,0.07931920017149587,0.11406938080540911,0.9348979591836735,0.8565306122448979,0.9813437378986726,0.9606475118992737
cassette_player_0262.npz,2,2,2,2,1,1,1,0.13376289775817524,0.12715963747055317,0.8078571428571428,0.841734693877551,0.948128145204941,0.948730450118467
cassette_player_0263.npz,2,2,2,2,1,1,1,0.09454920660914927,0.12818567277616566,0.6087755102040816,0.7289795918367346,0.9758665577245277,0.9618888864965488
cassette_player_0264.npz,2,2,2,2,1,1,1,0.08646669546655943,0.09644152828672645,0.7814285714285713,0.798877551020408,0.9746869538607174,0.9739838255566472
cassette_player_0265.npz,2,2,2,2,1,1,1,0.10240385070389302,0.08973605204092346,0.848265306122449,0.8807142857142858,0.9635558819202302,0.9746106508704546
cassette_player_0266.npz,2,2,2,2,1,1,1,0.11448198752388479,0.11305181925492103,0.890408163265306,0.9039795918367346,0.9659198915428792,0.9726590980707408
cassette_player_0267.npz,2,2,2,2,1,1,1,0.11383373167762455,0.1605664364215058,0.8721428571428571,0.8516326530612245,0.9628940716482168,0.9295521932687153
cassette_player_0268.npz,2,2,2,2,1,1,1,0.07802075393075379,0.08649048526166206,0.9690816326530611,0.9631632653061223,0.9879395504655256,0.983631454410567
cassette_player_0269.npz,2,2,2,2,1,1,1,0.13445223957880034,0.12052736712911312,0.9153866080092602,0.9079497955228795,0.9730103164754506,0.9763902414074614
cassette_player_0270.npz,2,2,2,2,1,1,1,0.1128711766163016,0.09651863838304324,0.8728571428571427,0.8919387755102041,0.9613848937066962,0.9778076157563831
cassette_player_0271.npz,2,2,2,2,1,1,1,0.0944014493134199,0.06790255824262363,0.7773469387755101,0.9129591836734693,0.9715410303588915,0.9855243931625727
cassette_player_0272.npz,2,2,2,2,1,1,1,0.11025974027654685,0.13400768573779906,0.9255102040816325,0.8213265306122448,0.9630728348741865,0.9548684155698555
cassette_player_0273.npz,2,2,2,2,1,1,1,0.10134635205259057,0.12661304709476176,0.8776530612244897,0.7809183673469388,0.9685856402362405,0.9534502068085627
cassette_player_0274.npz,2,2,2,2,1,1,1,0.10418974195603167,0.09731916122527443,0.7909183673469387,0.830408163265306,0.9592690655422758,0.9704700730033889
cassette_player_0275.npz,2,2,2,2,1,1,1,0.12235745784597804,0.14972301504753865,0.9471875256616373,0.9257120808563034,0.969020940138072,0.9569012082205138
cassette_player_0276.npz,2,2,2,2,1,1,1,0.07409099713988276,0.11916814897169371,0.9530612244897958,0.9229591836734693,0.9817703193974495,0.951645885001003
cassette_player_0277.npz,2,2,2,2,1,1,1,0.15733042807315928,0.22623596807220697,0.8548687469298762,0.7962417462796834,0.9489826262867253,0.9302567379693687
cassette_player_0278.npz,2,2,2,2,1,1,1,0.1272306666738538,0.1329696744050194,0.8503061224489795,0.807142857142857,0.9518071106190454,0.9474090251386119
cassette_player_0279.npz,2,2,2,2,1,1,1,0.10636739240211712,0.10799238586801502,0.8857142857142856,0.8936734693877549,0.9671977980802485,0.9642146429364712
cassette_player_0280.npz,2,2,2,2,1,1,1,0.11654085623367949,0.14196862133271967,0.9292857142857142,0.8863265306122448,0.9721068380865647,0.9584230024021543
cassette_player_0281.npz,2,2,2,2,1,1,1,0.14855513484162433,0.14048222703505497,0.41826530612244894,0.4974489795918367,0.9289006806349719,0.9299817051206479
cassette_player_0282.npz,2,2,2,2,1,1,1,0.08601495716655255,0.10106972940076563,0.8005102040816326,0.7935714285714285,0.971075400433962,0.9653783077210853
cassette_player_0283.npz,2,2,2,2,1,1,1,0.0683238556159005,0.07308531058522003,0.9508163265306122,0.9540816326530611,0.9859663780699995,0.9820897868649267
cassette_player_0284.npz,2,2,2,2,1,1,1,0.16884609164229739,0.14639263021047372,0.9181514246051315,0.9216948623002956,0.9604402521558925,0.9691998599402164
cassette_player_0285.npz,2,2,2,2,1,1,1,0.06900972664541956,0.1384058634050679,0.9429591836734693,0.8923469387755101,0.9876462624782065,0.9639563334025723
cassette_player_0286.npz,2,2,2,2,1,1,1,0.09926933957212443,0.11909590994531474,0.9566326530612245,0.9035714285714285,0.9734172987462156,0.9603709047525318
cassette_player_0287.npz,2,2,2,2,1,1,1,0.10102511441866986,0.1293049562983889,0.5391836734693877,0.2965306122448979,0.9653363361636041,0.9412102472420528
cassette_player_0288.npz,2,2,2,2,1,1,1,0.21944633634685715,0.20389327572374094,0.6170408163265305,0.678673469387755,0.903610580151644,0.9041688394841826
cassette_player_0289.npz,2,2,2,2,1,1,1,0.16802466691814724,0.18125522529547433,0.8672602375857322,0.8562079706651068,0.9338824471975112,0.9332239343888898
